序号,名称（备注形式）,规格,材质,侧板厚度mm,"底板/横档厚度mm
mm",盖板厚度mm,数量,单位,本体单价（含税）,盖板单价（含税）,"本体及盖板合价
（含税）","合计
（含税）",品牌,执行标准（投标单位自填）,备注
86,热浸锌桥架外刷防火涂料,200*150,,,,,0,米,,,,83,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
87,热浸锌桥架外刷防火涂料,100*100,,,,,0,米,,,,45,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
88,热浸锌桥架外刷防火涂料,100*50,,,,,0,米,,,,34,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
89,热浸锌桥架外刷防火涂料,100*75,,,,,0,米,,,,41,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
90,热浸锌桥架外刷防火涂料,200*100,,,,,0,米,,,,74,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
91,热浸锌桥架外刷防火涂料,200*150,,,,,0,米,,,,83,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
92,热浸锌桥架外刷防火涂料,300*100,,,,,0,米,,,,95,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
93,热浸锌桥架外刷防火涂料,300*150,,,,,0,米,,,,106,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
94,热浸锌桥架外刷防火涂料,400*200,,,,,0,米,,,,160,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
95,热浸锌桥架外刷防火涂料,500*100,,,,,0,米,,,,158,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
96,热浸锌桥架外刷防火涂料,500*150,,,,,0,米,,,,170,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
97,热浸锌桥架外刷防火涂料,1000*200,,,,,0,米,,,,447,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
98,热浸锌桥架外刷防火涂料,1000*150,,,,,0,米,,,,426,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
99,热浸锌桥架外刷防火涂料,1000*100,,,,,0,米,,,,402,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
100,热浸锌桥架外刷防火涂料,800*200,,,,,0,米,,,,305,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
101,热浸锌桥架外刷防火涂料,800*150,,,,,0,米,,,,289,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
102,热浸锌桥架外刷防火涂料,800*100,,,,,0,米,,,,273,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
103,热浸锌桥架外刷防火涂料,600*150,,,,,0,米,,,,230,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
104,热浸锌桥架外刷防火涂料,600*100,,,,,0,米,,,,214,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
105,热浸锌桥架外刷防火涂料,500*200,,,,,0,米,,,,184,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
106,热浸锌桥架外刷防火涂料,400*150,,,,,0,米,,,,146,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
107,热浸锌桥架外刷防火涂料,400*100,,,,,0,米,,,,133,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
108,热浸锌桥架外刷防火涂料,300*200,,,,,0,米,,,,118,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
109,热浸锌桥架外刷防火涂料,200*200,,,,,0,米,,,,97,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
110,热浸锌梯式电缆桥架,（150+150）*200,,,,,0,米,,,,109,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
111,热浸锌梯式电缆桥架,（200+200）*150,,,,,0,米,,,,119,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
112,热浸锌梯式电缆桥架,（200+200）*200,,,,,0,米,,,,137,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
113,热浸锌梯式电缆桥架,（250+250）*150,,,,,0,米,,,,134,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
114,热浸锌梯式电缆桥架,（250+250）*200,,,,,0,米,,,,152,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
115,热浸锌梯式电缆桥架,（300+300）*150,,,,,0,米,,,,173,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
116,热浸锌梯式电缆桥架,（300+300）*200,,,,,0,米,,,,192,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
117,热浸锌梯式电缆桥架,（400+400）*150,,,,,0,米,,,,207,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
118,热浸锌梯式电缆桥架,（400+400）*200,,,,,0,米,,,,226,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
119,热浸锌梯式电缆桥架,（500+500）*100,,,,,0,米,,,,263,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
120,热浸锌梯式电缆桥架,（500+500）*200,,,,,0,米,,,,308,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
